FamilyID	TaxonID	Count	Change	Pvalue
OG0000199	79	5	0	0.597233
OG0000199	80	5	0	0.794488
OG0000199	Hrub	4	-1	0.659138
OG0000199	87	6	0	0.641839
OG0000199	82	5	0	0.756242
OG0000199	Echl	4	-1	0.636216
OG0000199	85	5	0	0.618141
OG0000199	86	6	1	0.161491
OG0000199	Oida	14	8	0.00040754
OG0000200	Aste	82	34	4.27E-06
OG0000200	Dcar	40	-7	0.29498
OG0000200	54	9	0	0.817495
OG0000200	50	50	3	0.180402
OG0000200	46	15	6	0.00125413
OG0000200	Bcal	10	-5	0.127344
OG0000200	77	5	0	0.715322
OG0000200	Rsoc	28	-22	0.000221996
OG0000200	51	52	2	0.143395
OG0000200	Rsor	78	26	0.000336834
OG0000200	Rota	77	25	0.000446959
OG0000200	47	47	32	3.88E-12
OG0000200	48	48	1	0.399398
OG0000200	69	6	-3	0.0172726
OG0000200	53	9	0	0.875652
OG0000200	Mlig	6	-3	0.240806
OG0000200	Aric	50	2	0.6698
OG0000200	52	9	0	0.683012
OG0000200	Mvul	14	3	0.191297
OG0000200	70	5	-1	0.181673
OG0000200	Myes	5	1	0.413286
OG0000200	Lluy	34	13	0.00117663
OG0000200	71	4	-1	0.464914
OG0000200	Paus	9	0	0.763698
OG0000200	Eand	10	-1	0.76024
OG0000200	Lana	7	-2	0.484997
OG0000200	Pesc	9	-1	0.925074
OG0000200	58	9	0	0.64714
OG0000200	59	9	0	0.662307
OG0000200	Llon	9	0	0.765008
OG0000200	Ctel	16	5	0.0848552
OG0000200	65	10	-1	0.481385
OG0000200	60	10	1	0.195843
OG0000200	Smed	7	-2	0.443144
OG0000200	Pcro	13	4	0.107411
OG0000200	55	9	0	0.728252
OG0000200	56	9	0	0.723283
OG0000200	Bner	12	3	0.199703
OG0000200	61	10	0	0.674851
OG0000200	57	9	0	0.712798
OG0000200	Dgyr	9	-1	0.924731
OG0000200	64	11	0	0.749708
OG0000200	62	11	1	0.148974
OG0000200	63	21	10	7.07E-06
OG0000200	Lgig	4	-2	0.343962
OG0000200	67	5	-5	0.00161847
OG0000200	Pech	30	9	0.0145507
OG0000200	Hrob	3	-2	0.27816
OG0000200	66	11	1	0.325047
OG0000200	68	3	-2	0.154794
OG0000200	Hmed	1	-2	0.286442
OG0000200	Cuni	4	-3	0.147872
OG0000200	Cgig	4	0	0.870604
OG0000200	Hman	1	-2	0.286442
OG0000200	Gaeg	3	-1	0.617509
OG0000200	Bgla	4	-3	0.158125
OG0000200	Gmag	3	-1	0.617509
OG0000200	Mcal	3	-1	0.624042
OG0000200	76	4	0	0.619155
OG0000200	Ppel	15	9	0.000380881
OG0000200	75	4	0	0.700413
OG0000200	72	5	0	0.637312
OG0000200	73	4	-1	0.308943
OG0000200	Mmer	1	-3	0.0422781
OG0000200	Dpol	5	1	0.398046
OG0000200	Obim	2	-2	0.248388
OG0000200	Aful	5	-2	0.351788
OG0000200	Spha	4	0	0.865383
OG0000200	Mcor	4	-2	0.36112
OG0000200	83	7	1	0.239461
OG0000200	Acal	13	6	0.0107174
OG0000200	84	7	0	0.670266
OG0000200	74	4	0	0.720532
OG0000200	78	6	1	0.202365
OG0000200	Hhan	8	2	0.263819
OG0000200	79	5	0	0.597233
OG0000200	80	4	-1	0.470604
OG0000200	Hrub	4	0	0.86918
OG0000200	87	7	0	0.659049
OG0000200	82	6	1	0.198899
OG0000200	Echl	13	6	0.0101454
OG0000200	85	7	0	0.653188
OG0000200	86	7	0	0.768085
OG0000200	Oida	16	9	0.000195267
OG0000202	Aste	22	0	0.862595
OG0000202	Dcar	27	5	0.231288
OG0000202	54	16	-1	0.646763
OG0000202	50	23	1	0.439674
OG0000202	46	11	1	0.445256
OG0000202	Bcal	7	-4	0.157974
OG0000202	77	27	0	0.890917
OG0000202	Rsoc	28	5	0.230512
OG0000202	51	23	0	0.773989
OG0000202	Rsor	23	0	0.862237
OG0000202	Rota	32	9	0.0447398
OG0000202	47	22	11	0.000506758
OG0000202	48	22	0	0.776545
OG0000202	69	24	6	0.00244271
OG0000202	53	17	3	0.124369
OG0000202	Mlig	37	20	1.33E-06
OG0000202	Aric	22	0	0.862595
OG0000202	52	14	4	0.000250517
OG0000202	Mvul	28	9	0.0092928
OG0000202	70	24	0	0.787445
OG0000202	Myes	36	1	0.792949
OG0000202	Lluy	37	16	0.000101184
OG0000202	71	16	-8	0.00111829
OG0000202	Paus	28	11	0.00412085
OG0000202	Eand	19	0	0.939292
OG0000202	Lana	15	-2	0.615332
OG0000202	Pesc	10	-8	0.0230633
OG0000202	58	18	1	0.167736
OG0000202	59	18	0	0.750584
OG0000202	Llon	16	-2	0.729174
OG0000202	Ctel	16	-2	0.617254
OG0000202	65	17	-1	0.588231
OG0000202	60	18	0	0.833431
OG0000202	Smed	14	-2	0.568948
OG0000202	Pcro	13	-3	0.371744
OG0000202	55	17	3	0.0193994
OG0000202	56	17	0	0.804423
OG0000202	Bner	13	-4	0.286164
OG0000202	61	18	0	0.750584
OG0000202	57	17	0	0.794887
OG0000202	Dgyr	23	5	0.141587
OG0000202	64	18	0	0.811025
OG0000202	62	18	0	0.785509
OG0000202	63	21	3	0.133093
OG0000202	Lgig	23	-2	0.650124
OG0000202	67	12	-5	0.010472
OG0000202	Pech	18	-3	0.434081
OG0000202	Hrob	8	-4	0.143178
OG0000202	66	19	2	0.184867
OG0000202	68	10	-2	0.34813
OG0000202	Hmed	6	-4	0.228846
OG0000202	Cuni	17	-3	0.390765
OG0000202	Cgig	42	7	0.129042
OG0000202	Hman	9	-1	0.935502
OG0000202	Gaeg	27	-3	0.528203
OG0000202	Bgla	14	-6	0.061169
OG0000202	Gmag	40	10	0.0266679
OG0000202	Mcal	38	4	0.369094
OG0000202	76	35	1	0.417717
OG0000202	Ppel	21	-4	0.331975
OG0000202	75	34	2	0.299524
OG0000202	72	27	3	0.0433024
OG0000202	73	32	5	0.0113789
OG0000202	Mmer	43	7	0.122206
OG0000202	Dpol	45	9	0.0626267
OG0000202	Obim	9	-7	0.0216609
OG0000202	Aful	23	3	0.314785
OG0000202	Spha	9	-7	0.0216609
OG0000202	Mcor	37	11	0.0133715
OG0000202	83	22	-4	0.0601987
OG0000202	Acal	25	3	0.355138
OG0000202	84	20	-2	0.154013
OG0000202	74	36	4	0.075791
OG0000202	78	25	-2	0.429853
OG0000202	Hhan	49	25	9.09E-07
OG0000202	79	27	0	0.793964
OG0000202	80	30	3	0.206645
OG0000202	Hrub	33	3	0.456323
OG0000202	87	20	0	0.792468
OG0000202	82	26	-1	0.731198
OG0000202	Echl	14	-6	0.0630464
OG0000202	85	20	0	0.786157
OG0000202	86	20	0	0.875559
OG0000202	Oida	22	2	0.481851
OG0000204	Aste	5	1	0.48025
OG0000204	Dcar	2	-2	0.331647
OG0000204	54	10	-1	0.562665
OG0000204	50	4	0	0.677989
OG0000204	46	4	-2	0.179982
OG0000204	Bcal	2	-2	0.262141
OG0000204	77	8	0	0.776694
OG0000204	Rsoc	4	0	0.664426
OG0000204	51	4	0	0.580309
OG0000204	Rsor	4	0	0.661748
OG0000204	Rota	5	1	0.468486
OG0000204	47	4	0	0.871001
OG0000204	48	4	0	0.584934
OG0000204	69	8	1	0.253356
OG0000204	53	11	4	0.0162875
OG0000204	Mlig	27	16	3.25E-06
OG0000204	Aric	3	-1	0.888926
OG0000204	52	7	1	0.0836709
OG0000204	Mvul	16	5	0.0593518
OG0000204	70	8	0	0.648887
OG0000204	Myes	8	0	0.911243
OG0000204	Lluy	8	1	0.527386
OG0000204	71	7	-1	0.569504
OG0000204	Paus	4	-3	0.214591
OG0000204	Eand	17	6	0.0236548
OG0000204	Lana	7	0	0.91034
OG0000204	Pesc	9	2	0.303762
OG0000204	58	7	0	0.621109
OG0000204	59	7	0	0.634521
OG0000204	Llon	13	6	0.0224899
OG0000204	Ctel	5	-2	0.414913
OG0000204	65	7	0	0.739467
OG0000204	60	7	0	0.717589
OG0000204	Smed	10	0	0.91774
OG0000204	Pcro	8	-2	0.467766
OG0000204	55	7	0	0.695612
OG0000204	56	7	0	0.69083
OG0000204	Bner	8	1	0.571428
OG0000204	61	7	0	0.634521
OG0000204	57	7	0	0.680846
OG0000204	Dgyr	4	-3	0.210829
OG0000204	64	7	0	0.69083
OG0000204	62	7	0	0.66474
OG0000204	63	7	0	0.836764
OG0000204	Lgig	5	-3	0.204646
OG0000204	67	6	-1	0.528808
OG0000204	Pech	4	-3	0.173661
OG0000204	Hrob	4	-2	0.322394
OG0000204	66	11	4	0.00272321
OG0000204	68	6	0	0.83675
OG0000204	Hmed	6	0	0.748971
OG0000204	Cuni	10	0	0.911016
OG0000204	Cgig	7	-1	0.73487
OG0000204	Hman	6	0	0.748971
OG0000204	Gaeg	8	0	0.910302
OG0000204	Bgla	7	-2	0.421946
OG0000204	Gmag	10	2	0.308224
OG0000204	Mcal	8	0	0.912032
OG0000204	76	8	0	0.697603
OG0000204	Ppel	10	2	0.294635
OG0000204	75	8	0	0.790165
OG0000204	72	8	0	0.692195
OG0000204	73	8	0	0.761159
OG0000204	Mmer	6	-2	0.417296
OG0000204	Dpol	11	3	0.137569
OG0000204	Obim	6	-1	0.706657
OG0000204	Aful	9	-1	0.738157
OG0000204	Spha	5	-2	0.384734
OG0000204	Mcor	7	-1	0.734341
OG0000204	83	9	1	0.30004
OG0000204	Acal	7	-2	0.429499
OG0000204	84	9	0	0.701532
OG0000204	74	8	0	0.808604
OG0000204	78	8	0	0.816444
OG0000204	Hhan	16	8	0.00341423
OG0000204	79	8	0	0.641825
OG0000204	80	8	0	0.84523
OG0000204	Hrub	7	-1	0.732465
OG0000204	87	10	0	0.702816
OG0000204	82	8	0	0.814107
OG0000204	Echl	11	2	0.305995
OG0000204	85	9	0	0.683012
OG0000204	86	10	1	0.26675
OG0000204	Oida	18	8	0.00228897
OG0000205	Aste	12	3	0.235766
OG0000205	Dcar	10	1	0.525284
OG0000205	54	7	0	0.788001
OG0000205	50	9	0	0.782611
OG0000205	46	8	1	0.360268
OG0000205	Bcal	9	1	0.573397
OG0000205	77	10	0	0.80399
OG0000205	Rsoc	8	-1	0.926153
OG0000205	51	9	0	0.654868
OG0000205	Rsor	14	5	0.0791831
OG0000205	Rota	9	0	0.777414
OG0000205	47	9	1	0.574812
OG0000205	48	9	0	0.662307
OG0000205	69	9	2	0.120857
OG0000205	53	7	0	0.856001
OG0000205	Mlig	12	5	0.0250607
OG0000205	Aric	5	-4	0.173788
OG0000205	52	7	0	0.653188
OG0000205	Mvul	15	6	0.0135189
OG0000205	70	9	0	0.662307
OG0000205	Myes	11	0	0.924768
OG0000205	Lluy	10	1	0.580415
OG0000205	71	7	-2	0.229153
OG0000205	Paus	4	-2	0.388039
OG0000205	Eand	12	3	0.149306
OG0000205	Lana	5	-1	0.708843
OG0000205	Pesc	6	-1	0.730202
OG0000205	58	7	0	0.621109
OG0000205	59	7	0	0.634521
OG0000205	Llon	13	6	0.0224899
OG0000205	Ctel	6	-1	0.724794
OG0000205	65	7	0	0.739467
OG0000205	60	7	0	0.717589
OG0000205	Smed	6	-1	0.705201
OG0000205	Pcro	7	0	0.900749
OG0000205	55	7	0	0.695612
OG0000205	56	6	-1	0.295849
OG0000205	Bner	5	-1	0.710978
OG0000205	61	7	0	0.634521
OG0000205	57	6	0	0.662335
OG0000205	Dgyr	4	-3	0.210829
OG0000205	64	7	0	0.69083
OG0000205	62	7	0	0.66474
OG0000205	63	9	2	0.103285
OG0000205	Lgig	11	1	0.602975
OG0000205	67	5	-2	0.16614
OG0000205	Pech	14	5	0.0412548
OG0000205	Hrob	3	-2	0.27816
OG0000205	66	9	2	0.116632
OG0000205	68	4	-1	0.513923
OG0000205	Hmed	2	-2	0.510573
OG0000205	Cuni	9	0	0.90592
OG0000205	Cgig	10	-1	0.774791
OG0000205	Hman	4	0	0.688185
OG0000205	Gaeg	10	0	0.92015
OG0000205	Bgla	7	-2	0.421946
OG0000205	Gmag	11	1	0.61362
OG0000205	Mcal	11	0	0.925421
OG0000205	76	11	0	0.739163
OG0000205	Ppel	12	2	0.350324
OG0000205	75	11	0	0.826654
OG0000205	72	10	1	0.146775
OG0000205	73	11	1	0.251188
OG0000205	Mmer	25	11	0.00119634
OG0000205	Dpol	15	1	0.6645
OG0000205	Obim	7	0	0.901295
OG0000205	Aful	7	-2	0.41315
OG0000205	Spha	2	-5	0.00749238
OG0000205	Mcor	8	-1	0.749931
OG0000205	83	9	0	0.830835
OG0000205	Acal	7	-2	0.429499
OG0000205	84	9	0	0.701532
OG0000205	74	14	3	0.054587
OG0000205	78	10	0	0.839718
OG0000205	Hhan	15	6	0.0246377
OG0000205	79	10	0	0.667107
OG0000205	80	10	0	0.864505
OG0000205	Hrub	12	2	0.364436
OG0000205	87	9	0	0.689414
OG0000205	82	9	-1	0.560446
OG0000205	Echl	9	0	0.909416
OG0000205	85	9	0	0.683012
OG0000205	86	9	0	0.799355
OG0000205	Oida	16	7	0.00526674
OG0000206	Aste	15	4	0.163555
OG0000206	Dcar	11	0	0.805814
OG0000206	54	7	0	0.788001
OG0000206	50	11	0	0.806849
OG0000206	46	7	0	0.846713
OG0000206	Bcal	3	-4	0.048354
OG0000206	77	11	0	0.814916
OG0000206	Rsoc	10	-1	0.933454
OG0000206	51	11	0	0.6786
OG0000206	Rsor	18	7	0.0255365
OG0000206	Rota	12	1	0.554344
OG0000206	47	11	4	0.0787228
OG0000206	48	11	0	0.686587
OG0000206	69	12	1	0.3531
OG0000206	53	7	-1	0.622511
OG0000206	Mlig	8	1	0.538237
OG0000206	Aric	10	-1	0.93441
OG0000206	52	8	1	0.0971193
OG0000206	Mvul	13	3	0.170751
OG0000206	70	11	-1	0.308166
OG0000206	Myes	6	-1	0.716007
OG0000206	Lluy	24	11	0.000729607
OG0000206	71	8	-3	0.0536929
OG0000206	Paus	4	-6	0.0218747
OG0000206	Eand	5	-5	0.0306307
OG0000206	Lana	25	15	1.78E-05
OG0000206	Pesc	22	10	0.00360064
OG0000206	58	11	1	0.102543
OG0000206	59	11	0	0.686587
OG0000206	Llon	11	0	0.787922
OG0000206	Ctel	31	19	7.90E-07
OG0000206	65	10	-2	0.142199
OG0000206	60	12	1	0.232045
OG0000206	Smed	4	-3	0.175958
OG0000206	Pcro	7	0	0.900749
OG0000206	55	10	2	0.0497923
OG0000206	56	10	0	0.737159
OG0000206	Bner	5	-5	0.0539182
OG0000206	61	12	0	0.697573
OG0000206	57	10	0	0.726602
OG0000206	Dgyr	11	-1	0.931393
OG0000206	64	12	0	0.761081
OG0000206	62	12	0	0.733016
OG0000206	63	13	1	0.464409
OG0000206	Lgig	6	-3	0.231588
OG0000206	67	8	-2	0.239985
OG0000206	Pech	6	-7	0.00662002
OG0000206	Hrob	7	-1	0.711725
OG0000206	66	10	0	0.829712
OG0000206	68	6	-2	0.251675
OG0000206	Hmed	3	-3	0.248764
OG0000206	Cuni	8	0	0.899814
OG0000206	Cgig	2	-5	0.00925491
OG0000206	Hman	4	-2	0.596122
OG0000206	Gaeg	28	11	0.00238475
OG0000206	Bgla	5	-3	0.185705
OG0000206	Gmag	24	7	0.0410928
OG0000206	Mcal	6	-2	0.436285
OG0000206	76	7	-1	0.30729
OG0000206	Ppel	5	-4	0.0702186
OG0000206	75	8	-3	0.0196189
OG0000206	72	11	0	0.733546
OG0000206	73	11	0	0.800974
OG0000206	Mmer	23	7	0.0316119
OG0000206	Dpol	25	9	0.00924133
OG0000206	Obim	6	-2	0.417296
OG0000206	Aful	5	-3	0.178022
OG0000206	Spha	3	-5	0.0198065
OG0000206	Mcor	17	7	0.0157509
OG0000206	83	8	-2	0.201724
OG0000206	Acal	7	-1	0.716551
OG0000206	84	8	0	0.686608
OG0000206	74	16	5	0.00203783
OG0000206	78	9	-2	0.218466
OG0000206	Hhan	41	29	5.18E-11
OG0000206	79	11	0	0.6786
OG0000206	80	17	6	0.00146433
OG0000206	Hrub	15	-2	0.591735
OG0000206	87	8	0	0.674865
OG0000206	82	10	-1	0.58024
OG0000206	Echl	6	-2	0.396946
OG0000206	85	8	0	0.668694
OG0000206	86	8	0	0.785001
OG0000206	Oida	14	6	0.00717113
OG0000207	Aste	9	2	0.348118
OG0000207	Dcar	3	-4	0.126386
OG0000207	54	11	0	0.838452
OG0000207	50	7	0	0.750261
OG0000207	46	7	1	0.323999
OG0000207	Bcal	9	2	0.279039
OG0000207	77	9	0	0.791369
OG0000207	Rsoc	5	-2	0.596879
OG0000207	51	7	0	0.627917
OG0000207	Rsor	9	2	0.335809
OG0000207	Rota	11	4	0.0762114
OG0000207	47	7	0	0.905045
OG0000207	48	7	0	0.634521
OG0000207	69	8	2	0.0979066
OG0000207	53	11	5	0.00216844
OG0000207	Mlig	33	22	5.84E-09
OG0000207	Aric	5	-2	0.602068
OG0000207	52	6	0	0.63638
OG0000207	Mvul	10	5	0.00823832
OG0000207	70	8	0	0.648887
OG0000207	Myes	7	-3	0.274414
OG0000207	Lluy	4	0	0.863605
OG0000207	71	7	-1	0.569504
OG0000207	Paus	4	-2	0.388039
OG0000207	Eand	3	-2	0.287959
OG0000207	Lana	14	8	0.0017888
OG0000207	Pesc	2	-3	0.142035
OG0000207	58	6	0	0.606862
OG0000207	59	6	0	0.619131
OG0000207	Llon	4	-2	0.390828
OG0000207	Ctel	7	2	0.212517
OG0000207	65	5	0	0.695605
OG0000207	60	5	-1	0.306418
OG0000207	Smed	14	3	0.202024
OG0000207	Pcro	6	-5	0.0433767
OG0000207	55	6	0	0.676404
OG0000207	56	6	0	0.671832
OG0000207	Bner	1	-5	0.00795958
OG0000207	61	5	0	0.602633
OG0000207	57	6	0	0.662335
OG0000207	Dgyr	4	-1	0.677182
OG0000207	64	5	0	0.650651
OG0000207	62	5	0	0.627933
OG0000207	63	4	-1	0.48064
OG0000207	Lgig	10	0	0.917677
OG0000207	67	4	-1	0.451997
OG0000207	Pech	3	-1	0.605051
OG0000207	Hrob	4	0	0.856601
OG0000207	66	5	0	0.745913
OG0000207	68	3	-1	0.462706
OG0000207	Hmed	2	-1	0.876923
OG0000207	Cuni	13	1	0.610376
OG0000207	Cgig	8	-2	0.48457
OG0000207	Hman	3	0	0.636688
OG0000207	Gaeg	16	6	0.0241379
OG0000207	Bgla	6	-3	0.211639
OG0000207	Gmag	7	-3	0.269844
OG0000207	Mcal	18	8	0.00575814
OG0000207	76	10	0	0.726602
OG0000207	Ppel	14	4	0.0844739
OG0000207	75	10	0	0.816324
OG0000207	72	9	1	0.131613
OG0000207	73	10	1	0.230561
OG0000207	Mmer	11	0	0.922123
OG0000207	Dpol	17	6	0.0276033
OG0000207	Obim	5	-2	0.384734
OG0000207	Aful	10	-1	0.750579
OG0000207	Spha	6	-1	0.706657
OG0000207	Mcor	9	0	0.916356
OG0000207	83	9	0	0.830835
OG0000207	Acal	9	0	0.910277
OG0000207	84	9	0	0.701532
OG0000207	74	11	1	0.331757
OG0000207	78	10	1	0.32296
OG0000207	Hhan	14	6	0.0180161
OG0000207	79	9	0	0.654868
OG0000207	80	10	1	0.386166
OG0000207	Hrub	10	0	0.920208
OG0000207	87	12	1	0.155553
OG0000207	82	9	0	0.826929
OG0000207	Echl	5	-4	0.0607911
OG0000207	85	9	0	0.683012
OG0000207	86	11	2	0.0648921
OG0000207	Oida	18	6	0.0231956
OG0000208	Aste	0	0	0.5
OG0000208	Dcar	0	0	0.5
OG0000208	54	4	0	0.715427
OG0000208	50	0	0	0.5
OG0000208	46	4	-1	0.503227
OG0000208	Bcal	5	1	0.412819
OG0000208	77	8	-1	0.469566
OG0000208	Rsoc	0	0	0.5
OG0000208	51	0	0	0.5
OG0000208	Rsor	0	0	0.5
OG0000208	Rota	0	0	0.5
OG0000208	47	0	-4	0.00552084
OG0000208	48	0	0	0.5
OG0000208	69	9	2	0.120857
OG0000208	53	4	-1	0.525396
OG0000208	Mlig	1	-3	0.0448183
OG0000208	Aric	0	0	0.5
OG0000208	52	5	0	0.618141
OG0000208	Mvul	6	0	0.889045
OG0000208	70	9	0	0.662307
OG0000208	Myes	9	-2	0.505895
OG0000208	Lluy	18	11	7.81E-05
OG0000208	71	5	-4	0.00744142
OG0000208	Paus	7	1	0.535425
OG0000208	Eand	7	1	0.483681
OG0000208	Lana	7	1	0.535425
OG0000208	Pesc	28	21	4.39E-09
OG0000208	58	7	1	0.0624328
OG0000208	59	7	0	0.634521
OG0000208	Llon	8	1	0.570837
OG0000208	Ctel	14	7	0.00562875
OG0000208	65	6	-1	0.376585
OG0000208	60	7	0	0.717589
OG0000208	Smed	11	7	0.00058823
OG0000208	Pcro	1	-3	0.0414397
OG0000208	55	6	1	0.0976774
OG0000208	56	6	0	0.671832
OG0000208	Bner	3	-3	0.183223
OG0000208	61	7	0	0.634521
OG0000208	57	6	0	0.662335
OG0000208	Dgyr	6	-1	0.728817
OG0000208	64	7	0	0.69083
OG0000208	62	7	0	0.66474
OG0000208	63	7	0	0.836764
OG0000208	Lgig	3	-3	0.144844
OG0000208	67	3	-3	0.0119281
OG0000208	Pech	1	-6	0.000878117
OG0000208	Hrob	2	-1	0.527487
OG0000208	66	6	0	0.769662
OG0000208	68	1	-2	0.0341436
OG0000208	Hmed	0	-1	0.391004
OG0000208	Cuni	2	-3	0.049877
OG0000208	Cgig	9	-2	0.505895
OG0000208	Hman	0	-1	0.391004
OG0000208	Gaeg	8	-1	0.74799
OG0000208	Bgla	7	0	0.895569
OG0000208	Gmag	9	0	0.915659
OG0000208	Mcal	17	6	0.033762
OG0000208	76	11	0	0.739163
OG0000208	Ppel	5	-1	0.680644
OG0000208	75	11	0	0.826654
OG0000208	72	9	0	0.707267
OG0000208	73	11	2	0.102158
OG0000208	Mmer	17	3	0.260967
OG0000208	Dpol	23	9	0.00557922
OG0000208	Obim	4	-1	0.651207
OG0000208	Aful	5	0	0.871294
OG0000208	Spha	1	-4	0.0183408
OG0000208	Mcor	15	7	0.00725693
OG0000208	83	7	-1	0.519844
OG0000208	Acal	9	2	0.248692
OG0000208	84	7	0	0.670266
OG0000208	74	14	3	0.054587
OG0000208	78	6	-2	0.155182
OG0000208	Hhan	62	53	3.97E-24
OG0000208	79	8	0	0.641825
OG0000208	80	9	1	0.358225
OG0000208	Hrub	12	3	0.170038
OG0000208	87	5	0	0.62309
OG0000208	82	8	0	0.814107
OG0000208	Echl	6	-1	0.693799
OG0000208	85	7	0	0.653188
OG0000208	86	5	-2	0.0430957
OG0000208	Oida	4	-1	0.623777
OG0000209	Aste	2	1	0.138185
OG0000209	Dcar	2	1	0.139532
OG0000209	54	6	0	0.768549
OG0000209	50	1	0	0.557244
OG0000209	46	2	-2	0.0526154
OG0000209	Bcal	1	-1	0.468952
OG0000209	77	15	-1	0.5946
OG0000209	Rsoc	1	0	0.753625
OG0000209	51	1	0	0.522167
OG0000209	Rsor	1	0	0.75072
OG0000209	Rota	1	0	0.75072
OG0000209	47	1	-1	0.470459
OG0000209	48	1	0	0.523592
OG0000209	69	14	8	7.94E-07
OG0000209	53	6	1	0.304417
OG0000209	Mlig	6	0	0.894516
OG0000209	Aric	1	0	0.758239
OG0000209	52	5	1	0.0562108
OG0000209	Mvul	7	-5	0.0473664
OG0000209	70	14	0	0.717516
OG0000209	Myes	28	5	0.173566
OG0000209	Lluy	7	1	0.492322
OG0000209	71	6	-8	2.49E-05
OG0000209	Paus	4	-1	0.679946
OG0000209	Eand	59	47	1.78E-22
OG0000209	Lana	8	3	0.0872092
OG0000209	Pesc	3	-3	0.178834
OG0000209	58	6	1	0.0521573
OG0000209	59	6	0	0.619131
OG0000209	Llon	5	-1	0.710554
OG0000209	Ctel	6	0	0.9002
OG0000209	65	7	1	0.1575
OG0000209	60	6	0	0.697645
OG0000209	Smed	6	0	0.892148
OG0000209	Pcro	7	1	0.494903
OG0000209	55	5	0	0.654911
OG0000209	56	5	0	0.650651
OG0000209	Bner	2	-3	0.145877
OG0000209	61	6	0	0.619131
OG0000209	57	5	0	0.641853
OG0000209	Dgyr	1	-5	0.00716999
OG0000209	64	6	0	0.671832
OG0000209	62	6	0	0.64716
OG0000209	63	6	0	0.820737
OG0000209	Lgig	4	-5	0.0263591
OG0000209	67	5	-2	0.16614
OG0000209	Pech	5	-1	0.679052
OG0000209	Hrob	4	-1	0.633323
OG0000209	66	12	5	0.000354888
OG0000209	68	4	-1	0.513923
OG0000209	Hmed	3	-1	0.894366
OG0000209	Cuni	6	-1	0.68309
OG0000209	Cgig	14	-9	0.0178524
OG0000209	Hman	3	-1	0.894366
OG0000209	Gaeg	69	29	8.19E-07
OG0000209	Bgla	5	-2	0.360706
OG0000209	Gmag	54	14	0.00928802
OG0000209	Mcal	39	16	0.000361917
OG0000209	76	23	0	0.829031
OG0000209	Ppel	3	-6	0.0051009
OG0000209	75	23	1	0.479955
OG0000209	72	16	2	0.091015
OG0000209	73	22	6	0.000306696
OG0000209	Mmer	42	14	0.00241678
OG0000209	Dpol	38	10	0.0191848
OG0000209	Obim	2	-4	0.0293084
OG0000209	Aful	6	-1	0.685776
OG0000209	Spha	1	-5	0.00418354
OG0000209	Mcor	10	-1	0.77434
OG0000209	83	7	-4	0.00678611
OG0000209	Acal	5	-2	0.368398
OG0000209	84	7	0	0.670266
OG0000209	74	28	6	0.00518021
OG0000209	78	9	-6	0.00070925
OG0000209	Hhan	70	56	5.89E-23
OG0000209	79	16	1	0.159375
OG0000209	80	40	24	5.54E-15
OG0000209	Hrub	49	9	0.0844415
OG0000209	87	7	0	0.659049
OG0000209	82	11	-5	0.00419573
OG0000209	Echl	6	-1	0.693799
OG0000209	85	7	0	0.653188
OG0000209	86	7	0	0.768085
OG0000209	Oida	9	2	0.229322
OG0000210	Aste	13	5	0.068769
OG0000210	Dcar	6	-2	0.629603
OG0000210	54	7	0	0.788001
OG0000210	50	8	0	0.767645
OG0000210	46	6	0	0.831712
OG0000210	Bcal	3	-3	0.158551
OG0000210	77	11	0	0.814916
OG0000210	Rsoc	4	-4	0.143285
OG0000210	51	8	0	0.641825
OG0000210	Rsor	12	4	0.0953605
OG0000210	Rota	10	2	0.369844
OG0000210	47	8	2	0.242973
OG0000210	48	8	0	0.648887
OG0000210	69	10	1	0.307196
OG0000210	53	7	0	0.856001
OG0000210	Mlig	13	6	0.0144223
OG0000210	Aric	9	1	0.495841
OG0000210	52	7	1	0.0836709
OG0000210	Mvul	22	12	6.35E-05
OG0000210	70	10	0	0.674851
OG0000210	Myes	8	-4	0.176627
OG0000210	Lluy	11	2	0.321584
OG0000210	71	9	-1	0.614135
OG0000210	Paus	9	1	0.595346
OG0000210	Eand	8	-2	0.456453
OG0000210	Lana	10	2	0.339315
OG0000210	Pesc	16	7	0.0153735
OG0000210	58	9	1	0.0827074
OG0000210	59	9	0	0.662307
OG0000210	Llon	14	5	0.0638095
OG0000210	Ctel	10	1	0.609121
OG0000210	65	9	0	0.772235
OG0000210	60	9	0	0.750656
OG0000210	Smed	3	-4	0.0413839
OG0000210	Pcro	9	2	0.262105
OG0000210	55	8	1	0.134452
OG0000210	56	8	0	0.707905
OG0000210	Bner	2	-6	0.00669147
OG0000210	61	9	0	0.662307
OG0000210	57	8	0	0.697603
OG0000210	Dgyr	6	-3	0.270466
OG0000210	64	9	0	0.723283
OG0000210	62	9	0	0.695585
OG0000210	63	9	0	0.859642
OG0000210	Lgig	10	-1	0.765984
OG0000210	67	6	-3	0.0315776
OG0000210	Pech	6	-3	0.229322
OG0000210	Hrob	4	-2	0.322394
OG0000210	66	10	1	0.301354
OG0000210	68	5	-1	0.554049
OG0000210	Hmed	3	-2	0.559043
OG0000210	Cuni	11	-1	0.759326
OG0000210	Cgig	17	5	0.0890439
OG0000210	Hman	4	-1	0.906452
OG0000210	Gaeg	16	4	0.123021
OG0000210	Bgla	11	1	0.585737
